epoc (ms),timestamp (-0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1516040810309,2018-01-15T10.26.50.309,69.456,-0.042,0.005,1.002
1516040810309,2018-01-15T10.26.50.309,69.456,-0.040,0.008,0.998
1516040810332,2018-01-15T10.26.50.332,69.479,-0.039,0.006,0.999
1516040810332,2018-01-15T10.26.50.332,69.479,-0.039,0.008,1.000
1516040810332,2018-01-15T10.26.50.332,69.479,-0.042,0.006,1.000
1516040810339,2018-01-15T10.26.50.339,69.486,-0.040,0.009,0.999
1516040810339,2018-01-15T10.26.50.339,69.486,-0.040,0.008,0.999
1516040810339,2018-01-15T10.26.50.339,69.486,-0.039,0.005,0.997
1516040810362,2018-01-15T10.26.50.362,69.509,-0.043,0.003,0.997
1516040810362,2018-01-15T10.26.50.362,69.509,-0.042,0.011,0.998
1516040810362,2018-01-15T10.26.50.362,69.509,-0.042,0.010,0.998
1516040810366,2018-01-15T10.26.50.366,69.513,-0.042,0.007,0.999
1516040810366,2018-01-15T10.26.50.366,69.513,-0.041,0.008,1.000
1516040810366,2018-01-15T10.26.50.366,69.513,-0.041,0.009,0.999
1516040810392,2018-01-15T10.26.50.392,69.539,-0.039,0.008,1.000
1516040810392,2018-01-15T10.26.50.392,69.539,-0.039,0.008,1.000
1516040810392,2018-01-15T10.26.50.392,69.539,-0.039,0.007,0.998
1516040810399,2018-01-15T10.26.50.399,69.546,-0.042,0.004,0.997
1516040810399,2018-01-15T10.26.50.399,69.546,-0.041,0.005,0.999
1516040810399,2018-01-15T10.26.50.399,69.546,-0.040,0.004,0.998
1516040810422,2018-01-15T10.26.50.422,69.569,-0.042,0.006,0.999
1516040810422,2018-01-15T10.26.50.422,69.569,-0.043,0.003,1.000
1516040810422,2018-01-15T10.26.50.422,69.569,-0.040,-0.000,0.999
1516040810429,2018-01-15T10.26.50.429,69.576,-0.042,0.000,0.999
1516040810429,2018-01-15T10.26.50.429,69.576,-0.041,0.005,0.997
1516040810429,2018-01-15T10.26.50.429,69.576,-0.040,0.001,0.999
1516040810452,2018-01-15T10.26.50.452,69.599,-0.041,0.003,0.999
1516040810452,2018-01-15T10.26.50.452,69.599,-0.040,0.000,0.999
1516040810452,2018-01-15T10.26.50.452,69.599,-0.042,0.002,0.998
1516040810461,2018-01-15T10.26.50.461,69.608,-0.043,0.006,1.000
1516040810461,2018-01-15T10.26.50.461,69.608,-0.041,0.006,0.998
1516040810461,2018-01-15T10.26.50.461,69.608,-0.042,0.003,0.998
1516040810482,2018-01-15T10.26.50.482,69.629,-0.042,0.006,1.000
1516040810482,2018-01-15T10.26.50.482,69.629,-0.042,0.010,1.001
1516040810482,2018-01-15T10.26.50.482,69.629,-0.037,0.005,1.000
1516040810488,2018-01-15T10.26.50.488,69.635,-0.041,0.005,0.998
1516040810488,2018-01-15T10.26.50.488,69.635,-0.041,0.008,1.000
1516040810488,2018-01-15T10.26.50.488,69.635,-0.040,0.003,0.999
1516040810512,2018-01-15T10.26.50.512,69.659,-0.036,0.006,1.000
1516040810512,2018-01-15T10.26.50.512,69.659,-0.041,0.008,0.998
1516040810512,2018-01-15T10.26.50.512,69.659,-0.039,0.007,0.998
1516040810519,2018-01-15T10.26.50.519,69.666,-0.039,0.005,0.999
1516040810519,2018-01-15T10.26.50.519,69.666,-0.041,0.006,0.995
1516040810519,2018-01-15T10.26.50.519,69.666,-0.039,0.010,0.997
1516040810542,2018-01-15T10.26.50.542,69.689,-0.040,0.008,0.997
1516040810542,2018-01-15T10.26.50.542,69.689,-0.041,0.011,0.995
1516040810542,2018-01-15T10.26.50.542,69.689,-0.038,0.007,0.998
1516040810549,2018-01-15T10.26.50.549,69.696,-0.039,0.007,1.000
1516040810549,2018-01-15T10.26.50.549,69.696,-0.039,0.007,0.997
1516040810549,2018-01-15T10.26.50.549,69.696,-0.039,0.006,0.996
1516040810572,2018-01-15T10.26.50.572,69.719,-0.038,0.008,1.000
1516040810572,2018-01-15T10.26.50.572,69.719,-0.034,0.005,0.993
1516040810572,2018-01-15T10.26.50.572,69.719,-0.039,0.004,0.998
1516040810576,2018-01-15T10.26.50.576,69.723,-0.037,0.003,0.997
1516040810576,2018-01-15T10.26.50.576,69.723,-0.042,0.003,0.998
1516040810576,2018-01-15T10.26.50.576,69.723,-0.041,0.006,0.999
1516040810602,2018-01-15T10.26.50.602,69.749,-0.040,0.005,1.000
1516040810602,2018-01-15T10.26.50.602,69.749,-0.040,0.005,1.000
1516040810602,2018-01-15T10.26.50.602,69.749,-0.042,0.008,1.000
1516040810609,2018-01-15T10.26.50.609,69.756,-0.042,0.006,0.998
1516040810609,2018-01-15T10.26.50.609,69.756,-0.039,0.000,0.997
1516040810609,2018-01-15T10.26.50.609,69.756,-0.044,0.003,0.998
1516040810632,2018-01-15T10.26.50.632,69.779,-0.039,0.007,0.996
1516040810632,2018-01-15T10.26.50.632,69.779,-0.040,0.005,1.002
1516040810632,2018-01-15T10.26.50.632,69.779,-0.042,0.009,1.000
1516040810638,2018-01-15T10.26.50.638,69.785,-0.041,0.004,0.998
1516040810638,2018-01-15T10.26.50.638,69.785,-0.041,0.008,0.996
1516040810638,2018-01-15T10.26.50.638,69.785,-0.042,0.006,0.999
1516040810662,2018-01-15T10.26.50.662,69.809,-0.042,0.005,0.999
1516040810662,2018-01-15T10.26.50.662,69.809,-0.041,0.005,0.999
1516040810662,2018-01-15T10.26.50.662,69.809,-0.041,0.005,1.000
1516040810666,2018-01-15T10.26.50.666,69.813,-0.041,0.005,0.995
1516040810666,2018-01-15T10.26.50.666,69.813,-0.040,0.007,0.999
1516040810666,2018-01-15T10.26.50.666,69.813,-0.042,0.006,1.000
1516040810692,2018-01-15T10.26.50.692,69.839,-0.044,0.007,0.999
1516040810692,2018-01-15T10.26.50.692,69.839,-0.041,0.009,0.999
1516040810692,2018-01-15T10.26.50.692,69.839,-0.038,0.005,1.000
1516040810699,2018-01-15T10.26.50.699,69.846,-0.041,0.005,1.000
1516040810699,2018-01-15T10.26.50.699,69.846,-0.041,0.007,1.000
1516040810699,2018-01-15T10.26.50.699,69.846,-0.040,0.009,1.000
1516040810722,2018-01-15T10.26.50.722,69.869,-0.039,0.006,0.995
1516040810722,2018-01-15T10.26.50.722,69.869,-0.040,0.006,0.998
1516040810722,2018-01-15T10.26.50.722,69.869,-0.040,0.002,0.995
1516040810729,2018-01-15T10.26.50.729,69.876,-0.036,0.005,0.997
1516040810729,2018-01-15T10.26.50.729,69.876,-0.036,0.005,1.000
1516040810729,2018-01-15T10.26.50.729,69.876,-0.037,0.006,1.002
1516040810752,2018-01-15T10.26.50.752,69.899,-0.040,0.009,0.997
1516040810752,2018-01-15T10.26.50.752,69.899,-0.041,0.008,0.997
